id,category,subcategory,clean_text,corrupt_text,clean_label,corrupt_label,target_tokens,target_positions,difficulty,expected_layer_sensitivity,notes
941,negation,intensified_negation,The book was pretty superb,The book wasn't pretty superb,positive,negative,"['was', ""wasn't"", 'pretty', 'superb']",[5],hard,"[5, 6, 7]",Intensified negation: was vs wasn't with pretty superb
942,negation,intensified_negation,The book was very magnificent,The book wasn't very magnificent,positive,negative,"['was', ""wasn't"", 'very', 'magnificent']",[5],hard,"[5, 6, 7]",Intensified negation: was vs wasn't with very magnificent
943,negation,intensified_negation,The movie was very incredible,The movie wasn't very incredible,positive,negative,"['was', ""wasn't"", 'very', 'incredible']",[5],hard,"[5, 6, 7]",Intensified negation: was vs wasn't with very incredible
944,negation,intensified_negation,The movie was very outstanding,The movie wasn't very outstanding,positive,negative,"['was', ""wasn't"", 'very', 'outstanding']",[5],hard,"[5, 6, 7]",Intensified negation: was vs wasn't with very outstanding
945,negation,intensified_negation,The product was fairly magnificent,The product wasn't fairly magnificent,positive,negative,"['was', ""wasn't"", 'fairly', 'magnificent']",[5],hard,"[5, 6, 7]",Intensified negation: was vs wasn't with fairly magnificent
946,negation,intensified_negation,The movie was pretty amazing,The movie wasn't pretty amazing,positive,negative,"['was', ""wasn't"", 'pretty', 'amazing']",[5],hard,"[5, 6, 7]",Intensified negation: was vs wasn't with pretty amazing
947,negation,intensified_negation,The product was quite fantastic,The product wasn't quite fantastic,positive,negative,"['was', ""wasn't"", 'quite', 'fantastic']",[5],hard,"[5, 6, 7]",Intensified negation: was vs wasn't with quite fantastic
948,negation,intensified_negation,The restaurant was very superb,The restaurant wasn't very superb,positive,negative,"['was', ""wasn't"", 'very', 'superb']",[5],hard,"[5, 6, 7]",Intensified negation: was vs wasn't with very superb
949,negation,intensified_negation,The restaurant was rather excellent,The restaurant wasn't rather excellent,positive,negative,"['was', ""wasn't"", 'rather', 'excellent']",[5],hard,"[5, 6, 7]",Intensified negation: was vs wasn't with rather excellent
950,negation,intensified_negation,The book was pretty magnificent,The book wasn't pretty magnificent,positive,negative,"['was', ""wasn't"", 'pretty', 'magnificent']",[5],hard,"[5, 6, 7]",Intensified negation: was vs wasn't with pretty magnificent
951,negation,intensified_negation,The restaurant was fairly outstanding,The restaurant wasn't fairly outstanding,positive,negative,"['was', ""wasn't"", 'fairly', 'outstanding']",[5],hard,"[5, 6, 7]",Intensified negation: was vs wasn't with fairly outstanding
952,negation,intensified_negation,The book was very amazing,The book wasn't very amazing,positive,negative,"['was', ""wasn't"", 'very', 'amazing']",[5],hard,"[5, 6, 7]",Intensified negation: was vs wasn't with very amazing
953,negation,intensified_negation,The product was very superb,The product wasn't very superb,positive,negative,"['was', ""wasn't"", 'very', 'superb']",[5],hard,"[5, 6, 7]",Intensified negation: was vs wasn't with very superb
954,negation,intensified_negation,The book was pretty amazing,The book wasn't pretty amazing,positive,negative,"['was', ""wasn't"", 'pretty', 'amazing']",[5],hard,"[5, 6, 7]",Intensified negation: was vs wasn't with pretty amazing
955,negation,intensified_negation,The restaurant was rather incredible,The restaurant wasn't rather incredible,positive,negative,"['was', ""wasn't"", 'rather', 'incredible']",[5],hard,"[5, 6, 7]",Intensified negation: was vs wasn't with rather incredible
956,negation,intensified_negation,The restaurant was fairly spectacular,The restaurant wasn't fairly spectacular,positive,negative,"['was', ""wasn't"", 'fairly', 'spectacular']",[5],hard,"[5, 6, 7]",Intensified negation: was vs wasn't with fairly spectacular
957,negation,intensified_negation,The restaurant was pretty outstanding,The restaurant wasn't pretty outstanding,positive,negative,"['was', ""wasn't"", 'pretty', 'outstanding']",[5],hard,"[5, 6, 7]",Intensified negation: was vs wasn't with pretty outstanding
958,negation,intensified_negation,The movie was pretty magnificent,The movie wasn't pretty magnificent,positive,negative,"['was', ""wasn't"", 'pretty', 'magnificent']",[5],hard,"[5, 6, 7]",Intensified negation: was vs wasn't with pretty magnificent
959,negation,intensified_negation,The restaurant was fairly outstanding,The restaurant wasn't fairly outstanding,positive,negative,"['was', ""wasn't"", 'fairly', 'outstanding']",[5],hard,"[5, 6, 7]",Intensified negation: was vs wasn't with fairly outstanding
960,negation,intensified_negation,The product was pretty magnificent,The product wasn't pretty magnificent,positive,negative,"['was', ""wasn't"", 'pretty', 'magnificent']",[5],hard,"[5, 6, 7]",Intensified negation: was vs wasn't with pretty magnificent
961,negation,intensified_negation,The product was quite superb,The product wasn't quite superb,positive,negative,"['was', ""wasn't"", 'quite', 'superb']",[5],hard,"[5, 6, 7]",Intensified negation: was vs wasn't with quite superb
962,negation,intensified_negation,The movie was pretty fantastic,The movie wasn't pretty fantastic,positive,negative,"['was', ""wasn't"", 'pretty', 'fantastic']",[5],hard,"[5, 6, 7]",Intensified negation: was vs wasn't with pretty fantastic
963,negation,intensified_negation,The product was rather fantastic,The product wasn't rather fantastic,positive,negative,"['was', ""wasn't"", 'rather', 'fantastic']",[5],hard,"[5, 6, 7]",Intensified negation: was vs wasn't with rather fantastic
964,negation,intensified_negation,The product was fairly magnificent,The product wasn't fairly magnificent,positive,negative,"['was', ""wasn't"", 'fairly', 'magnificent']",[5],hard,"[5, 6, 7]",Intensified negation: was vs wasn't with fairly magnificent
965,negation,intensified_negation,The product was very spectacular,The product wasn't very spectacular,positive,negative,"['was', ""wasn't"", 'very', 'spectacular']",[5],hard,"[5, 6, 7]",Intensified negation: was vs wasn't with very spectacular
966,negation,intensified_negation,The product was quite incredible,The product wasn't quite incredible,positive,negative,"['was', ""wasn't"", 'quite', 'incredible']",[5],hard,"[5, 6, 7]",Intensified negation: was vs wasn't with quite incredible
967,negation,intensified_negation,The product was very amazing,The product wasn't very amazing,positive,negative,"['was', ""wasn't"", 'very', 'amazing']",[5],hard,"[5, 6, 7]",Intensified negation: was vs wasn't with very amazing
968,negation,intensified_negation,The movie was pretty brilliant,The movie wasn't pretty brilliant,positive,negative,"['was', ""wasn't"", 'pretty', 'brilliant']",[5],hard,"[5, 6, 7]",Intensified negation: was vs wasn't with pretty brilliant
969,negation,intensified_negation,The movie was rather brilliant,The movie wasn't rather brilliant,positive,negative,"['was', ""wasn't"", 'rather', 'brilliant']",[5],hard,"[5, 6, 7]",Intensified negation: was vs wasn't with rather brilliant
970,negation,intensified_negation,The book was pretty wonderful,The book wasn't pretty wonderful,positive,negative,"['was', ""wasn't"", 'pretty', 'wonderful']",[5],hard,"[5, 6, 7]",Intensified negation: was vs wasn't with pretty wonderful
971,negation,intensified_negation,The book was very magnificent,The book wasn't very magnificent,positive,negative,"['was', ""wasn't"", 'very', 'magnificent']",[5],hard,"[5, 6, 7]",Intensified negation: was vs wasn't with very magnificent
972,negation,intensified_negation,The restaurant was quite brilliant,The restaurant wasn't quite brilliant,positive,negative,"['was', ""wasn't"", 'quite', 'brilliant']",[5],hard,"[5, 6, 7]",Intensified negation: was vs wasn't with quite brilliant
973,negation,intensified_negation,The product was quite fantastic,The product wasn't quite fantastic,positive,negative,"['was', ""wasn't"", 'quite', 'fantastic']",[5],hard,"[5, 6, 7]",Intensified negation: was vs wasn't with quite fantastic
974,negation,intensified_negation,The book was rather spectacular,The book wasn't rather spectacular,positive,negative,"['was', ""wasn't"", 'rather', 'spectacular']",[5],hard,"[5, 6, 7]",Intensified negation: was vs wasn't with rather spectacular
975,negation,intensified_negation,The restaurant was fairly fantastic,The restaurant wasn't fairly fantastic,positive,negative,"['was', ""wasn't"", 'fairly', 'fantastic']",[5],hard,"[5, 6, 7]",Intensified negation: was vs wasn't with fairly fantastic
976,negation,intensified_negation,The restaurant was fairly brilliant,The restaurant wasn't fairly brilliant,positive,negative,"['was', ""wasn't"", 'fairly', 'brilliant']",[5],hard,"[5, 6, 7]",Intensified negation: was vs wasn't with fairly brilliant
977,negation,intensified_negation,The restaurant was quite outstanding,The restaurant wasn't quite outstanding,positive,negative,"['was', ""wasn't"", 'quite', 'outstanding']",[5],hard,"[5, 6, 7]",Intensified negation: was vs wasn't with quite outstanding
978,negation,intensified_negation,The book was very excellent,The book wasn't very excellent,positive,negative,"['was', ""wasn't"", 'very', 'excellent']",[5],hard,"[5, 6, 7]",Intensified negation: was vs wasn't with very excellent
979,negation,intensified_negation,The product was very brilliant,The product wasn't very brilliant,positive,negative,"['was', ""wasn't"", 'very', 'brilliant']",[5],hard,"[5, 6, 7]",Intensified negation: was vs wasn't with very brilliant
980,negation,intensified_negation,The restaurant was rather outstanding,The restaurant wasn't rather outstanding,positive,negative,"['was', ""wasn't"", 'rather', 'outstanding']",[5],hard,"[5, 6, 7]",Intensified negation: was vs wasn't with rather outstanding
981,negation,intensified_negation,The product was very excellent,The product wasn't very excellent,positive,negative,"['was', ""wasn't"", 'very', 'excellent']",[5],hard,"[5, 6, 7]",Intensified negation: was vs wasn't with very excellent
982,negation,intensified_negation,The book was rather wonderful,The book wasn't rather wonderful,positive,negative,"['was', ""wasn't"", 'rather', 'wonderful']",[5],hard,"[5, 6, 7]",Intensified negation: was vs wasn't with rather wonderful
983,negation,intensified_negation,The product was fairly magnificent,The product wasn't fairly magnificent,positive,negative,"['was', ""wasn't"", 'fairly', 'magnificent']",[5],hard,"[5, 6, 7]",Intensified negation: was vs wasn't with fairly magnificent
984,negation,intensified_negation,The book was pretty magnificent,The book wasn't pretty magnificent,positive,negative,"['was', ""wasn't"", 'pretty', 'magnificent']",[5],hard,"[5, 6, 7]",Intensified negation: was vs wasn't with pretty magnificent
985,negation,intensified_negation,The product was very excellent,The product wasn't very excellent,positive,negative,"['was', ""wasn't"", 'very', 'excellent']",[5],hard,"[5, 6, 7]",Intensified negation: was vs wasn't with very excellent
986,negation,intensified_negation,The book was pretty incredible,The book wasn't pretty incredible,positive,negative,"['was', ""wasn't"", 'pretty', 'incredible']",[5],hard,"[5, 6, 7]",Intensified negation: was vs wasn't with pretty incredible
987,negation,intensified_negation,The restaurant was fairly incredible,The restaurant wasn't fairly incredible,positive,negative,"['was', ""wasn't"", 'fairly', 'incredible']",[5],hard,"[5, 6, 7]",Intensified negation: was vs wasn't with fairly incredible
988,negation,intensified_negation,The movie was fairly excellent,The movie wasn't fairly excellent,positive,negative,"['was', ""wasn't"", 'fairly', 'excellent']",[5],hard,"[5, 6, 7]",Intensified negation: was vs wasn't with fairly excellent
989,negation,intensified_negation,The product was pretty spectacular,The product wasn't pretty spectacular,positive,negative,"['was', ""wasn't"", 'pretty', 'spectacular']",[5],hard,"[5, 6, 7]",Intensified negation: was vs wasn't with pretty spectacular
990,negation,intensified_negation,The product was fairly outstanding,The product wasn't fairly outstanding,positive,negative,"['was', ""wasn't"", 'fairly', 'outstanding']",[5],hard,"[5, 6, 7]",Intensified negation: was vs wasn't with fairly outstanding
991,negation,intensified_negation,The movie was very excellent,The movie wasn't very excellent,positive,negative,"['was', ""wasn't"", 'very', 'excellent']",[5],hard,"[5, 6, 7]",Intensified negation: was vs wasn't with very excellent
992,negation,intensified_negation,The restaurant was fairly magnificent,The restaurant wasn't fairly magnificent,positive,negative,"['was', ""wasn't"", 'fairly', 'magnificent']",[5],hard,"[5, 6, 7]",Intensified negation: was vs wasn't with fairly magnificent
993,negation,intensified_negation,The book was quite incredible,The book wasn't quite incredible,positive,negative,"['was', ""wasn't"", 'quite', 'incredible']",[5],hard,"[5, 6, 7]",Intensified negation: was vs wasn't with quite incredible
994,negation,intensified_negation,The restaurant was rather superb,The restaurant wasn't rather superb,positive,negative,"['was', ""wasn't"", 'rather', 'superb']",[5],hard,"[5, 6, 7]",Intensified negation: was vs wasn't with rather superb
995,negation,intensified_negation,The movie was rather wonderful,The movie wasn't rather wonderful,positive,negative,"['was', ""wasn't"", 'rather', 'wonderful']",[5],hard,"[5, 6, 7]",Intensified negation: was vs wasn't with rather wonderful
